fold_0,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9
1.6155279874801636,1.6180181503295898,1.6091991662979126,1.6088577508926392,1.641640305519104,1.6100713014602661,1.6096858978271484,1.6090980768203735,1.612796425819397,1.6093518733978271
1.6103026866912842,1.6154319047927856,1.62447988986969,1.6494293212890625,1.6250687837600708,1.6153589487075806,1.6259331703186035,1.6234948635101318,1.6193081140518188,1.6302025318145752
1.6118625402450562,1.609642744064331,1.6122952699661255,1.6093077659606934,1.6088793277740479,1.610849380493164,1.6115690469741821,1.6146910190582275,1.6121693849563599,1.6133092641830444
1.6093121767044067,1.6090041399002075,1.6129366159439087,1.6124109029769897,1.6137548685073853,1.6102962493896484,1.610733151435852,1.612677812576294,1.6100919246673584,1.6106575727462769
1.6087538003921509,1.6088312864303589,1.6106706857681274,1.6113817691802979,1.609298825263977,1.6095151901245117,1.6095932722091675,1.6110771894454956,1.6100313663482666,1.6103755235671997
1.6083970069885254,1.6085965633392334,1.6095905303955078,1.610429048538208,1.6090630292892456,1.609264612197876,1.6089950799942017,1.6096874475479126,1.609487771987915,1.6097030639648438
1.6085957288742065,1.6089725494384766,1.6092389822006226,1.6098885536193848,1.609117865562439,1.6092805862426758,1.6086182594299316,1.609438180923462,1.608879566192627,1.6093772649765015
1.6076632738113403,1.6089211702346802,1.6085784435272217,1.6092047691345215,1.608984112739563,1.6090104579925537,1.6082247495651245,1.6090136766433716,1.608547568321228,1.6091575622558594
1.6075823307037354,1.6083593368530273,1.6087234020233154,1.6088892221450806,1.6095881462097168,1.608813762664795,1.608473539352417,1.6089123487472534,1.6081598997116089,1.609089970588684
1.607817530632019,1.6081972122192383,1.6087026596069336,1.608618974685669,1.609320878982544,1.6087779998779297,1.6082652807235718,1.609092354774475,1.6079058647155762,1.6088117361068726
1.6074297428131104,1.607972502708435,1.608534812927246,1.6084009408950806,1.6087557077407837,1.6085745096206665,1.6081726551055908,1.6088887453079224,1.6083109378814697,1.6085764169692993
1.6071683168411255,1.6073888540267944,1.6084955930709839,1.6082351207733154,1.609166145324707,1.6088216304779053,1.6084946393966675,1.6085840463638306,1.6077066659927368,1.6083405017852783
1.607227087020874,1.6073189973831177,1.608256459236145,1.6083093881607056,1.6087148189544678,1.6086326837539673,1.608446717262268,1.6083896160125732,1.6073682308197021,1.6083102226257324
1.6068347692489624,1.6072968244552612,1.6085726022720337,1.608503818511963,1.6088098287582397,1.6082544326782227,1.6079226732254028,1.6082934141159058,1.6075981855392456,1.6080195903778076
1.60738205909729,1.6066548824310303,1.6085246801376343,1.6080104112625122,1.6083927154541016,1.6083972454071045,1.607210397720337,1.608249306678772,1.6072262525558472,1.6078330278396606
1.6069400310516357,1.6068979501724243,1.6082319021224976,1.6074877977371216,1.6088227033615112,1.608593463897705,1.6066118478775024,1.6081246137619019,1.6069272756576538,1.6076314449310303
1.6065887212753296,1.606619954109192,1.607992172241211,1.6074637174606323,1.608738899230957,1.6083629131317139,1.606959342956543,1.6084641218185425,1.6070724725723267,1.6077631711959839
1.604689359664917,1.605652928352356,1.6083760261535645,1.6077131032943726,1.608076810836792,1.6080056428909302,1.6063196659088135,1.607693076133728,1.6059455871582031,1.6080242395401
1.6051779985427856,1.6057932376861572,1.607801914215088,1.6062146425247192,1.6081246137619019,1.6082744598388672,1.6073845624923706,1.6073626279830933,1.6071062088012695,1.607627034187317
1.6055865287780762,1.6034373044967651,1.60805344581604,1.606985092163086,1.6086064577102661,1.6080762147903442,1.6054787635803223,1.607365369796753,1.60590660572052,1.607696294784546
1.6036797761917114,1.6058001518249512,1.6081527471542358,1.60743248462677,1.6082794666290283,1.6082297563552856,1.6063677072525024,1.608093023300171,1.6060820817947388,1.607226014137268
1.6040080785751343,1.6057337522506714,1.6074033975601196,1.6070371866226196,1.60857355594635,1.6079329252243042,1.6053675413131714,1.607569694519043,1.6052625179290771,1.607285976409912
1.6027029752731323,1.6037589311599731,1.6078431606292725,1.6060127019882202,1.6081175804138184,1.6076096296310425,1.6057671308517456,1.6057507991790771,1.6052254438400269,1.6073994636535645
1.607754111289978,1.6023523807525635,1.6071972846984863,1.605295181274414,1.6075185537338257,1.6071500778198242,1.6041191816329956,1.6069339513778687,1.606061577796936,1.6071218252182007
1.6048154830932617,1.6016184091567993,1.60751473903656,1.606324553489685,1.6080198287963867,1.6070023775100708,1.6057978868484497,1.6065421104431152,1.6038246154785156,1.6076581478118896
1.6041536331176758,1.6040092706680298,1.6067931652069092,1.6054506301879883,1.6074459552764893,1.607208490371704,1.6020166873931885,1.6069831848144531,1.606684684753418,1.6068915128707886
1.6019717454910278,1.605246663093567,1.6070338487625122,1.6042543649673462,1.606758713722229,1.6065213680267334,1.6031949520111084,1.6045541763305664,1.603103518486023,1.6063710451126099
1.6075775623321533,1.6007778644561768,1.6083000898361206,1.6046881675720215,1.6072956323623657,1.607128381729126,1.60353684425354,1.6051660776138306,1.6016826629638672,1.6079938411712646
1.6024812459945679,1.6032278537750244,1.6061360836029053,1.6071962118148804,1.606044888496399,1.605510950088501,1.6086667776107788,1.6068041324615479,1.6038858890533447,1.6054997444152832
1.6047166585922241,1.6038320064544678,1.6059151887893677,1.6067531108856201,1.6053659915924072,1.6054171323776245,1.601948618888855,1.605992317199707,1.6021113395690918,1.6058276891708374
1.6019624471664429,1.600900411605835,1.6059412956237793,1.6038622856140137,1.6051675081253052,1.6060465574264526,1.6114286184310913,1.6058465242385864,1.6056995391845703,1.6059868335723877
1.6018704175949097,1.6000254154205322,1.6043455600738525,1.6056500673294067,1.6048190593719482,1.6049777269363403,1.601754069328308,1.6030467748641968,1.6063183546066284,1.6046373844146729
1.6030428409576416,1.6000384092330933,1.6049913167953491,1.602404236793518,1.6053067445755005,1.6040126085281372,1.6096135377883911,1.604378581047058,1.6104369163513184,1.6042296886444092
1.6026649475097656,1.5964090824127197,1.6071511507034302,1.603324294090271,1.6039115190505981,1.6048799753189087,1.601772665977478,1.60323166847229,1.6028223037719727,1.6048027276992798
1.6022920608520508,1.6020162105560303,1.6043148040771484,1.6026123762130737,1.6025360822677612,1.6034127473831177,1.6037371158599854,1.604590892791748,1.606199860572815,1.6044741868972778
1.601538896560669,1.5983301401138306,1.6036077737808228,1.6020292043685913,1.6053035259246826,1.6036739349365234,1.6078214645385742,1.6045291423797607,1.6047747135162354,1.604978084564209
1.6024549007415771,1.6012169122695923,1.604793667793274,1.6035468578338623,1.6067354679107666,1.6034456491470337,1.6013249158859253,1.6015279293060303,1.6037251949310303,1.6052759885787964
1.6022536754608154,1.5955392122268677,1.6049681901931763,1.604538083076477,1.6016569137573242,1.5999008417129517,1.6042442321777344,1.6010847091674805,1.6070663928985596,1.604171633720398
1.5992525815963745,1.5997319221496582,1.606641411781311,1.6040693521499634,1.6069625616073608,1.6016565561294556,1.6023905277252197,1.6017643213272095,1.6058822870254517,1.6035667657852173
1.599456548690796,1.5944238901138306,1.602607011795044,1.6015480756759644,1.6008237600326538,1.6015018224716187,1.602745532989502,1.600805401802063,1.6008743047714233,1.6045634746551514
1.6025670766830444,1.5998696088790894,1.6091704368591309,1.6039230823516846,1.6057523488998413,1.609457015991211,1.598522424697876,1.6002261638641357,1.6019469499588013,1.6030522584915161
1.5999300479888916,1.5977123975753784,1.603166103363037,1.6000032424926758,1.6013619899749756,1.6047245264053345,1.6051125526428223,1.600173830986023,1.60219144821167,1.6098276376724243
1.6015779972076416,1.5987595319747925,1.6046369075775146,1.6020761728286743,1.6074647903442383,1.6144884824752808,1.6014400720596313,1.6007295846939087,1.6027458906173706,1.6036968231201172
1.5988894701004028,1.5974314212799072,1.6052125692367554,1.5984359979629517,1.6004468202590942,1.599014163017273,1.600339651107788,1.5976115465164185,1.6037311553955078,1.60605788230896
1.6015061140060425,1.597237467765808,1.6037992238998413,1.6022745370864868,1.6028252840042114,1.6114035844802856,1.6019980907440186,1.59962797164917,1.6038568019866943,1.6031423807144165
1.5958205461502075,1.5933841466903687,1.6056617498397827,1.6032694578170776,1.603413701057434,1.6099870204925537,1.6016933917999268,1.598651647567749,1.6013089418411255,1.603029489517212
1.5961227416992188,1.5951716899871826,1.6017239093780518,1.5976649522781372,1.6012810468673706,1.6020636558532715,1.598957896232605,1.605015754699707,1.6014339923858643,1.5994961261749268
1.5940390825271606,1.5943949222564697,1.6035046577453613,1.5994389057159424,1.6017248630523682,1.6050530672073364,1.6020101308822632,1.60383141040802,1.6006181240081787,1.600028157234192
1.5954573154449463,1.5952576398849487,1.6030036211013794,1.599526286125183,1.5989335775375366,1.6098743677139282,1.6011393070220947,1.6021955013275146,1.6028131246566772,1.6018999814987183
1.5946691036224365,1.5909420251846313,1.6048208475112915,1.6017909049987793,1.5994234085083008,1.6007252931594849,1.6020843982696533,1.598746657371521,1.6018058061599731,1.6029530763626099
1.5949445962905884,1.5963696241378784,1.6037677526474,1.5987824201583862,1.6004419326782227,1.6008864641189575,1.6005260944366455,1.6052298545837402,1.599068522453308,1.600864291191101
1.5919162034988403,1.598051905632019,1.6029415130615234,1.6025574207305908,1.6029024124145508,1.6042031049728394,1.6001826524734497,1.5987199544906616,1.6005382537841797,1.5993047952651978
1.5932624340057373,1.59895658493042,1.6036701202392578,1.5984654426574707,1.6043221950531006,1.6015883684158325,1.5964457988739014,1.5977976322174072,1.6018341779708862,1.6004172563552856
