fold_0,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9
501.3652038574219,645.1011352539062,577.5147094726562,1181.3131103515625,157.09165954589844,111.95606994628906,426.8784484863281,428.617919921875,520.7280883789062,529.7144775390625
743.4983520507812,508.52880859375,389.7053527832031,395.3938293457031,620.2156982421875,324.0387878417969,436.732421875,358.2343444824219,520.8539428710938,480.0366516113281
507.4469299316406,459.2366027832031,1034.1693115234375,393.4416809082031,369.61285400390625,183.3662109375,662.4780883789062,416.9482727050781,363.01312255859375,1103.29443359375
852.8768310546875,601.7186889648438,703.6762084960938,572.9775390625,384.7680969238281,234.08041381835938,580.5667724609375,575.822021484375,595.0360107421875,553.5975341796875
637.9931030273438,701.7052612304688,724.4227905273438,372.577880859375,257.6791687011719,126.5490951538086,610.8821411132812,782.1967163085938,1068.261962890625,753.0093994140625
984.9801635742188,773.0140991210938,818.8966674804688,750.1051635742188,283.8088684082031,190.7374267578125,729.3976440429688,742.927734375,1007.5280151367188,622.589599609375
519.2665405273438,1057.149658203125,851.7684326171875,478.1393737792969,372.9081115722656,268.9442443847656,1265.947265625,618.4169921875,865.7235107421875,561.6253051757812
899.5007934570312,880.5811157226562,745.452880859375,577.0284423828125,1660.04931640625,576.7178955078125,908.088134765625,812.1089477539062,941.7466430664062,624.3094482421875
909.8983154296875,871.818115234375,717.835693359375,625.8366088867188,623.909423828125,328.2696228027344,847.537353515625,638.105224609375,570.4647827148438,684.789794921875
920.8245849609375,1594.0125732421875,682.7754516601562,716.299560546875,555.1779174804688,746.5748291015625,654.0189208984375,985.6262817382812,520.3657836914062,686.4929809570312
1547.8641357421875,919.6640014648438,1358.680908203125,519.7417602539062,715.313232421875,910.941650390625,752.4482421875,2822.722412109375,607.9564208984375,875.8925170898438
993.1412353515625,1191.4716796875,1600.005615234375,1154.9669189453125,640.1633911132812,1755.7264404296875,1122.4315185546875,776.7761840820312,1617.4078369140625,571.2175903320312
1416.6177978515625,1396.8319091796875,984.2401123046875,665.62548828125,1480.723876953125,799.8474731445312,800.3803100585938,916.9135131835938,1147.484130859375,731.1669311523438
1955.855224609375,1019.6206665039062,1285.3380126953125,780.3411865234375,1516.6898193359375,797.6221923828125,994.9447021484375,957.5721435546875,1028.930419921875,895.8688354492188
2537.251708984375,2672.92626953125,1531.6414794921875,797.8140869140625,6574.99365234375,484.16229248046875,890.8907470703125,2882.969970703125,1165.8101806640625,645.4486694335938
1948.769775390625,1434.74072265625,1714.05810546875,1057.0560302734375,1844.894287109375,1677.4942626953125,1253.832275390625,3006.0390625,2056.483154296875,671.814208984375
2943.608642578125,1686.7412109375,1550.1312255859375,1305.8045654296875,1751.500244140625,1063.094482421875,1682.3255615234375,3697.865234375,1841.0980224609375,975.6679077148438
5321.982421875,2037.139404296875,1984.2001953125,1063.0986328125,1999.422119140625,1365.9061279296875,1193.76318359375,3565.459228515625,1576.8255615234375,1036.77001953125
5022.88525390625,1366.5357666015625,2060.0009765625,1062.9483642578125,3327.389892578125,2337.447998046875,1381.285888671875,4627.78564453125,3395.138671875,1585.9423828125
