fold_0,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9
1.6842751502990723,1.8021563291549683,1.521375060081482,1.5786924362182617,1.6152560710906982,1.6075204610824585,1.6389812231063843,1.7010184526443481,1.6148502826690674,1.5881810188293457
1.6273342370986938,1.6306220293045044,1.5661896467208862,1.5962579250335693,1.534549355506897,1.7798688411712646,1.6083146333694458,1.5764591693878174,1.6407067775726318,1.5866285562515259
1.6236687898635864,1.6208243370056152,1.4893137216567993,1.5853497982025146,1.5416022539138794,1.6313689947128296,1.6644737720489502,1.6366376876831055,1.5401197671890259,1.5901328325271606
1.6421009302139282,1.5999826192855835,1.4966694116592407,1.6033328771591187,1.510868787765503,1.6198208332061768,1.6057661771774292,1.653420329093933,1.5902214050292969,1.5993517637252808
1.6029659509658813,1.6190037727355957,1.4806325435638428,1.554593801498413,1.5096004009246826,1.6760461330413818,1.5636906623840332,1.635813593864441,1.5964831113815308,1.5512182712554932
1.609093189239502,1.5967158079147339,1.5395597219467163,1.5574724674224854,1.4054667949676514,1.5479906797409058,1.4991602897644043,1.5830737352371216,1.563334345817566,1.5519803762435913
1.6074362993240356,1.5666601657867432,1.4744575023651123,1.5808618068695068,1.5390126705169678,1.5475009679794312,1.5640370845794678,1.5672703981399536,1.5711458921432495,1.6070133447647095
1.5897808074951172,1.5846821069717407,1.4275814294815063,1.4428880214691162,1.4597078561782837,1.5509006977081299,1.50640869140625,1.5437135696411133,1.5333223342895508,1.5505558252334595
1.615683913230896,1.640681505203247,1.4683096408843994,1.5346426963806152,1.5856819152832031,1.5689032077789307,1.5120291709899902,1.5548096895217896,1.5530726909637451,1.5295459032058716
1.5886181592941284,1.5595673322677612,1.4762226343154907,1.412742018699646,1.534185528755188,1.5048973560333252,1.5493855476379395,1.5859636068344116,1.5115264654159546,1.5876383781433105
1.598101258277893,1.5949037075042725,1.365752100944519,1.5097336769104004,1.5049535036087036,1.4364310503005981,1.5043468475341797,1.4980272054672241,1.532025933265686,1.539515733718872
1.5972014665603638,1.550186276435852,1.3402342796325684,1.4909871816635132,1.4550013542175293,1.4531627893447876,1.4982783794403076,1.571678638458252,1.5369151830673218,1.5418646335601807
1.5631545782089233,1.5431160926818848,1.4168696403503418,1.4825413227081299,1.5716009140014648,1.5049041509628296,1.4064509868621826,1.4899877309799194,1.5003104209899902,1.5282399654388428
1.5300586223602295,1.5261659622192383,1.3144229650497437,1.466471552848816,1.4701244831085205,1.5236842632293701,1.4770197868347168,1.5395560264587402,1.560768723487854,1.548781156539917
1.5650129318237305,1.543886423110962,1.397917628288269,1.494299054145813,1.5042215585708618,1.4633257389068604,1.3671201467514038,1.4693535566329956,1.4997923374176025,1.4910839796066284
1.523188829421997,1.506648302078247,1.3584858179092407,1.5166112184524536,1.4469529390335083,1.5252461433410645,1.4913326501846313,1.4436348676681519,1.5381450653076172,1.5110619068145752
1.570070505142212,1.5764940977096558,1.3474596738815308,1.4179103374481201,1.4994908571243286,1.4508920907974243,1.4001652002334595,1.4788413047790527,1.4686555862426758,1.5005156993865967
1.557531476020813,1.4938830137252808,1.5143097639083862,1.441628098487854,1.3996886014938354,1.558220386505127,1.250993251800537,1.5222198963165283,1.4867939949035645,1.4749757051467896
1.514319896697998,1.496955394744873,1.8052301406860352,1.5877889394760132,1.472997784614563,1.4177124500274658,1.3761838674545288,1.5052940845489502,1.4811383485794067,1.5082435607910156
1.5099543333053589,1.5203886032104492,1.3496636152267456,1.8148964643478394,1.4197908639907837,1.4211033582687378,1.4589991569519043,1.4787778854370117,1.5195454359054565,1.7478511333465576
1.5350092649459839,1.5486446619033813,1.3423038721084595,1.4909050464630127,1.4862093925476074,1.5104559659957886,1.553427815437317,1.608528971672058,1.4492353200912476,1.5059633255004883
1.5344771146774292,1.5336538553237915,1.394973635673523,1.4728703498840332,1.4917025566101074,1.464453935623169,1.4150664806365967,1.545902967453003,1.4703640937805176,1.4442262649536133
1.5446279048919678,1.5405786037445068,1.3781284093856812,1.3537640571594238,1.3599722385406494,1.5733591318130493,1.4673174619674683,1.4673725366592407,1.4427649974822998,1.4563026428222656
1.5222961902618408,1.5150238275527954,1.5119022130966187,1.3981919288635254,1.5283008813858032,1.4658643007278442,1.3069037199020386,1.5087915658950806,1.4681733846664429,1.4866158962249756
1.5554802417755127,1.4600480794906616,1.388272762298584,1.4397189617156982,1.3792976140975952,1.4394760131835938,1.3334687948226929,1.5065118074417114,1.4185010194778442,1.5245815515518188
1.5131598711013794,1.5121461153030396,1.3878628015518188,1.5130723714828491,1.3808562755584717,1.4864252805709839,1.4984225034713745,1.442692518234253,1.520288109779358,1.4775218963623047
1.4826343059539795,1.4476174116134644,1.4530194997787476,1.3218703269958496,1.4753353595733643,1.467645525932312,1.6118762493133545,1.4772871732711792,1.4746980667114258,1.518046259880066
1.5399314165115356,1.431778073310852,1.2912330627441406,1.3698147535324097,1.3677151203155518,1.4352446794509888,1.378839135169983,1.5511165857315063,1.4930084943771362,1.5555528402328491
1.537394404411316,1.4358606338500977,1.4161813259124756,1.5273644924163818,1.4265437126159668,1.4220596551895142,1.3202292919158936,1.448159098625183,1.5425390005111694,1.4656401872634888
1.497962474822998,1.45327627658844,1.3931968212127686,1.4671695232391357,1.3964046239852905,1.3934348821640015,1.3274163007736206,1.4052950143814087,1.470909595489502,1.5276119709014893
1.4976987838745117,1.4190925359725952,1.343693733215332,1.4752074480056763,1.4049458503723145,1.417577862739563,1.3624006509780884,1.502097249031067,1.4711233377456665,1.4497486352920532
1.5313323736190796,1.444432258605957,1.3871432542800903,1.4050862789154053,1.466086745262146,1.544134259223938,1.3809969425201416,1.4871808290481567,1.4452210664749146,1.444401502609253
1.526315450668335,1.459235668182373,1.4191075563430786,1.4615808725357056,1.4405560493469238,1.4035555124282837,1.2993935346603394,1.4486185312271118,1.5834205150604248,1.4959430694580078
1.4621076583862305,1.480708360671997,1.3611661195755005,1.4555370807647705,1.4228116273880005,1.4860987663269043,1.3425116539001465,1.4446080923080444,1.462537169456482,1.4692349433898926
1.5329656600952148,1.4733023643493652,1.3504619598388672,1.466172456741333,1.3439429998397827,1.4405444860458374,1.3671163320541382,1.5421744585037231,1.9613049030303955,1.4721879959106445
1.5132267475128174,1.4909884929656982,1.3522261381149292,1.3627485036849976,1.4124656915664673,1.4611167907714844,1.4246723651885986,1.484405517578125,1.4298468828201294,1.470210313796997
1.490596055984497,1.4608876705169678,1.5056434869766235,1.4999271631240845,1.3436088562011719,1.4080543518066406,1.405665397644043,1.4109736680984497,1.4669679403305054,1.507843017578125
1.4431551694869995,1.4418506622314453,1.3536829948425293,1.418441891670227,1.3288698196411133,1.4393895864486694,1.3325661420822144,1.4755386114120483,1.5011146068572998,1.4657965898513794
1.4972407817840576,1.3855228424072266,1.3419386148452759,1.3897384405136108,1.350906252861023,1.3874469995498657,1.3889422416687012,1.4471657276153564,1.431008219718933,1.4884380102157593
1.4970369338989258,1.4477894306182861,1.3060073852539062,1.3510229587554932,1.375848650932312,1.426547646522522,1.3469916582107544,1.6317256689071655,1.4495010375976562,1.4558370113372803
1.4657670259475708,1.4719853401184082,1.4271841049194336,1.377405047416687,1.3424211740493774,1.4349631071090698,1.35385262966156,1.4442431926727295,1.4867422580718994,1.4694104194641113
1.4836413860321045,1.4401966333389282,1.4080467224121094,1.3400870561599731,1.4068466424942017,1.3899012804031372,1.255983591079712,1.5007200241088867,1.413953185081482,1.478751301765442
1.4640637636184692,1.3979458808898926,1.3761100769042969,1.456728219985962,1.318448543548584,1.4096786975860596,1.2480593919754028,1.446184754371643,1.492244839668274,1.473996877670288
1.4679323434829712,1.4667824506759644,1.398751974105835,1.3134125471115112,1.3753374814987183,1.434844732284546,1.3046866655349731,1.4042701721191406,1.452276587486267,1.4493752717971802
1.4918797016143799,1.413378357887268,1.3980650901794434,1.398856520652771,1.3841869831085205,1.4605904817581177,1.2442768812179565,1.4040008783340454,1.4747060537338257,1.4933713674545288
