/ram/USERS/jiaqi/miniconda3/envs/benchmark3/lib/python3.10/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
Running 10 folds

===== Split 1/10 =====
GNN
m1.weight
torch.Size([16, 1433])
m1.bias
torch.Size([16])
m2.weight
torch.Size([7, 16])
m2.bias
torch.Size([7])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.beta_train2
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([16, 16])
odeblock.odefunc.d
torch.Size([16])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train2
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([16, 16])
odeblock.reg_odefunc.odefunc.d
torch.Size([16])
Epoch: 001, Runtime 0.731841, Loss 2.013856, forward nfe 128, backward nfe 0, Train: 0.1191, Val: 0.1018, Test: 0.1127, Best time: 0.0000
Epoch: 002, Runtime 0.191649, Loss 1.996733, forward nfe 512, backward nfe 0, Train: 0.1460, Val: 0.1156, Test: 0.1207, Best time: 0.0000
Epoch: 003, Runtime 0.184774, Loss 1.974164, forward nfe 896, backward nfe 0, Train: 0.1879, Val: 0.1583, Test: 0.1469, Best time: 0.0000
Epoch: 004, Runtime 0.187075, Loss 1.949297, forward nfe 1280, backward nfe 0, Train: 0.2349, Val: 0.1884, Test: 0.1670, Best time: 0.0000
Epoch: 005, Runtime 0.191874, Loss 1.921605, forward nfe 1664, backward nfe 0, Train: 0.2718, Val: 0.2211, Test: 0.2012, Best time: 0.0000
Epoch: 006, Runtime 0.194202, Loss 1.897048, forward nfe 2048, backward nfe 0, Train: 0.3020, Val: 0.2337, Test: 0.2213, Best time: 0.0000
Epoch: 007, Runtime 0.196556, Loss 1.871712, forward nfe 2432, backward nfe 0, Train: 0.3289, Val: 0.2739, Test: 0.2495, Best time: 0.0000
Epoch: 008, Runtime 0.190212, Loss 1.851645, forward nfe 2816, backward nfe 0, Train: 0.3465, Val: 0.2977, Test: 0.2797, Best time: 0.0000
Epoch: 009, Runtime 0.191175, Loss 1.830527, forward nfe 3200, backward nfe 0, Train: 0.3574, Val: 0.3166, Test: 0.2817, Best time: 0.0000
Epoch: 010, Runtime 0.187277, Loss 1.811759, forward nfe 3584, backward nfe 0, Train: 0.3658, Val: 0.3241, Test: 0.2877, Best time: 0.0000
Epoch: 011, Runtime 0.205120, Loss 1.790107, forward nfe 3968, backward nfe 0, Train: 0.3733, Val: 0.3392, Test: 0.3099, Best time: 0.0000
