/ram/USERS/jiaqi/miniconda3/envs/benchmark3/lib/python3.10/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
Running 10 folds

===== Split 1/10 =====
GNN
m1.weight
torch.Size([16, 1433])
m1.bias
torch.Size([16])
m2.weight
torch.Size([7, 16])
m2.bias
torch.Size([7])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.beta_train2
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([16, 16])
odeblock.odefunc.d
torch.Size([16])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train2
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([16, 16])
odeblock.reg_odefunc.odefunc.d
torch.Size([16])
Epoch: 001, Runtime 0.515157, Loss 2.023913, forward nfe 8, backward nfe 0, Train: 0.1065, Val: 0.0879, Test: 0.1308, Best time: 0.0000
Epoch: 002, Runtime 0.038713, Loss 2.008703, forward nfe 32, backward nfe 0, Train: 0.1242, Val: 0.1018, Test: 0.1348, Best time: 0.0000
Epoch: 003, Runtime 0.032771, Loss 1.990889, forward nfe 56, backward nfe 0, Train: 0.1426, Val: 0.1244, Test: 0.1348, Best time: 0.0000
Epoch: 004, Runtime 0.037959, Loss 1.971630, forward nfe 80, backward nfe 0, Train: 0.1644, Val: 0.1482, Test: 0.1489, Best time: 0.0000
Epoch: 005, Runtime 0.034421, Loss 1.952833, forward nfe 104, backward nfe 0, Train: 0.1745, Val: 0.1508, Test: 0.1630, Best time: 0.0000
Epoch: 006, Runtime 0.033498, Loss 1.936426, forward nfe 128, backward nfe 0, Train: 0.2097, Val: 0.1796, Test: 0.1690, Best time: 0.0000
Epoch: 007, Runtime 0.032461, Loss 1.920032, forward nfe 152, backward nfe 0, Train: 0.2081, Val: 0.1884, Test: 0.1710, Best time: 0.0000
Epoch: 008, Runtime 0.033235, Loss 1.903581, forward nfe 176, backward nfe 0, Train: 0.2106, Val: 0.1935, Test: 0.1730, Best time: 0.0000
Epoch: 009, Runtime 0.030872, Loss 1.897131, forward nfe 200, backward nfe 0, Train: 0.2232, Val: 0.1897, Test: 0.1751, Best time: 0.0000
Epoch: 010, Runtime 0.030640, Loss 1.885963, forward nfe 224, backward nfe 0, Train: 0.2265, Val: 0.1972, Test: 0.1831, Best time: 0.0000
Epoch: 011, Runtime 0.031523, Loss 1.870824, forward nfe 248, backward nfe 0, Train: 0.2290, Val: 0.1985, Test: 0.1871, Best time: 0.0000
Epoch: 012, Runtime 0.033712, Loss 1.860944, forward nfe 272, backward nfe 0, Train: 0.2408, Val: 0.2085, Test: 0.1992, Best time: 0.0000
Epoch: 013, Runtime 0.030836, Loss 1.857874, forward nfe 296, backward nfe 0, Train: 0.2450, Val: 0.2098, Test: 0.2052, Best time: 0.0000
Epoch: 014, Runtime 0.030977, Loss 1.844091, forward nfe 320, backward nfe 0, Train: 0.2567, Val: 0.2161, Test: 0.2133, Best time: 0.0000
Epoch: 015, Runtime 0.030636, Loss 1.836576, forward nfe 344, backward nfe 0, Train: 0.2710, Val: 0.2236, Test: 0.2274, Best time: 0.0000
Epoch: 016, Runtime 0.032278, Loss 1.833945, forward nfe 368, backward nfe 0, Train: 0.2827, Val: 0.2324, Test: 0.2334, Best time: 0.0000
Epoch: 017, Runtime 0.032152, Loss 1.820678, forward nfe 392, backward nfe 0, Train: 0.2886, Val: 0.2387, Test: 0.2455, Best time: 0.0000
Epoch: 018, Runtime 0.031920, Loss 1.817861, forward nfe 416, backward nfe 0, Train: 0.2970, Val: 0.2437, Test: 0.2455, Best time: 0.0000
Epoch: 019, Runtime 0.032641, Loss 1.814858, forward nfe 440, backward nfe 0, Train: 0.3012, Val: 0.2450, Test: 0.2555, Best time: 0.0000
Epoch: 020, Runtime 0.029782, Loss 1.806344, forward nfe 464, backward nfe 0, Train: 0.3029, Val: 0.2538, Test: 0.2636, Best time: 0.0000
Epoch: 021, Runtime 0.030801, Loss 1.803697, forward nfe 488, backward nfe 0, Train: 0.3029, Val: 0.2538, Test: 0.2636, Best time: 0.0000
Epoch: 022, Runtime 0.031199, Loss 1.796674, forward nfe 512, backward nfe 0, Train: 0.3070, Val: 0.2538, Test: 0.2716, Best time: 0.0000
Epoch: 023, Runtime 0.031604, Loss 1.803501, forward nfe 536, backward nfe 0, Train: 0.3112, Val: 0.2588, Test: 0.2777, Best time: 0.0000
