/ram/USERS/jiaqi/miniconda3/envs/akorn/lib/python3.12/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
/ram/USERS/jiaqi/miniconda3/envs/akorn/lib/python3.12/site-packages/torch/cuda/__init__.py:716: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
Data(x=[3327, 3703], edge_index=[2, 9104], y=[3327], train_mask=[3327], val_mask=[3327], test_mask=[3327])

===== Split 0/9 (single split mode) =====
GNN
m1.weight
torch.Size([16, 3703])
m1.bias
torch.Size([16])
m2.weight
torch.Size([6, 16])
m2.bias
torch.Size([6])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.beta_train2
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([16, 16])
odeblock.odefunc.d
torch.Size([16])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train2
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([16, 16])
odeblock.reg_odefunc.odefunc.d
torch.Size([16])
Epoch: 001, Runtime 0.489031, Loss 1.833735, forward nfe 32, backward nfe 0, Train: 0.1472, Val: 0.0779, Test: 0.0976, Best time: 0.0000
Epoch: 002, Runtime 0.107377, Loss 1.813478, forward nfe 128, backward nfe 0, Train: 0.1936, Val: 0.0751, Test: 0.1006, Best time: 0.0000
Epoch: 003, Runtime 0.085990, Loss 1.793860, forward nfe 224, backward nfe 0, Train: 0.2325, Val: 0.0826, Test: 0.1111, Best time: 0.0000
Epoch: 004, Runtime 0.097125, Loss 1.776968, forward nfe 320, backward nfe 0, Train: 0.2744, Val: 0.0873, Test: 0.1096, Best time: 0.0000
Epoch: 005, Runtime 0.099543, Loss 1.758747, forward nfe 416, backward nfe 0, Train: 0.3089, Val: 0.0967, Test: 0.1111, Best time: 0.0000
Epoch: 006, Runtime 0.095908, Loss 1.738479, forward nfe 512, backward nfe 0, Train: 0.3565, Val: 0.1014, Test: 0.1096, Best time: 0.0000
Epoch: 007, Runtime 0.077055, Loss 1.724175, forward nfe 608, backward nfe 0, Train: 0.4079, Val: 0.1089, Test: 0.1096, Best time: 0.0000
Epoch: 008, Runtime 0.103434, Loss 1.701682, forward nfe 704, backward nfe 0, Train: 0.4568, Val: 0.1183, Test: 0.1141, Best time: 0.0000
Epoch: 009, Runtime 0.102908, Loss 1.686004, forward nfe 800, backward nfe 0, Train: 0.5125, Val: 0.1324, Test: 0.1201, Best time: 0.0000
Epoch: 010, Runtime 0.112447, Loss 1.666509, forward nfe 896, backward nfe 0, Train: 0.5533, Val: 0.1362, Test: 0.1381, Best time: 0.0000
Epoch: 011, Runtime 0.109485, Loss 1.650613, forward nfe 992, backward nfe 0, Train: 0.5871, Val: 0.1437, Test: 0.1517, Best time: 0.0000
Epoch: 012, Runtime 0.128639, Loss 1.633183, forward nfe 1088, backward nfe 0, Train: 0.6147, Val: 0.1502, Test: 0.1502, Best time: 0.0000
Epoch: 013, Runtime 0.105744, Loss 1.614536, forward nfe 1184, backward nfe 0, Train: 0.6291, Val: 0.1540, Test: 0.1607, Best time: 0.0000
Epoch: 014, Runtime 0.118230, Loss 1.599619, forward nfe 1280, backward nfe 0, Train: 0.6447, Val: 0.1624, Test: 0.1787, Best time: 0.0000
Epoch: 015, Runtime 0.101476, Loss 1.583088, forward nfe 1376, backward nfe 0, Train: 0.6566, Val: 0.1634, Test: 0.1832, Best time: 0.0000
Epoch: 016, Runtime 0.097643, Loss 1.563972, forward nfe 1472, backward nfe 0, Train: 0.6598, Val: 0.1756, Test: 0.1877, Best time: 0.0000
Epoch: 017, Runtime 0.095588, Loss 1.554276, forward nfe 1568, backward nfe 0, Train: 0.6673, Val: 0.1822, Test: 0.1952, Best time: 0.0000
Epoch: 018, Runtime 0.106651, Loss 1.542571, forward nfe 1664, backward nfe 0, Train: 0.6761, Val: 0.1887, Test: 0.1937, Best time: 0.0000
Epoch: 019, Runtime 0.094597, Loss 1.510804, forward nfe 1760, backward nfe 0, Train: 0.6848, Val: 0.2009, Test: 0.2042, Best time: 0.0000
Epoch: 020, Runtime 0.110334, Loss 1.505399, forward nfe 1856, backward nfe 0, Train: 0.6830, Val: 0.2094, Test: 0.2102, Best time: 0.0000
Epoch: 021, Runtime 0.116013, Loss 1.496013, forward nfe 1952, backward nfe 0, Train: 0.6911, Val: 0.2160, Test: 0.2087, Best time: 0.0000
Epoch: 022, Runtime 0.103851, Loss 1.467522, forward nfe 2048, backward nfe 0, Train: 0.6955, Val: 0.2207, Test: 0.2147, Best time: 0.0000
