/ram/USERS/jiaqi/miniconda3/envs/akorn/lib/python3.12/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
/ram/USERS/jiaqi/miniconda3/envs/akorn/lib/python3.12/site-packages/torch/cuda/__init__.py:716: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
Running 10 folds

===== Split 1/10 =====
GNN
m1.weight
torch.Size([16, 3703])
m1.bias
torch.Size([16])
m2.weight
torch.Size([6, 16])
m2.bias
torch.Size([6])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.beta_train2
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([16, 16])
odeblock.odefunc.d
torch.Size([16])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train2
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([16, 16])
odeblock.reg_odefunc.odefunc.d
torch.Size([16])
Epoch: 001, Runtime 0.598823, Loss 1.833794, forward nfe 8, backward nfe 0, Train: 0.1096, Val: 0.0779, Test: 0.1051, Best time: 0.0000
Epoch: 002, Runtime 0.078522, Loss 1.826196, forward nfe 32, backward nfe 0, Train: 0.1347, Val: 0.1042, Test: 0.1276, Best time: 0.0000
Epoch: 003, Runtime 0.083123, Loss 1.818176, forward nfe 56, backward nfe 0, Train: 0.1598, Val: 0.1239, Test: 0.1607, Best time: 0.0000
Epoch: 004, Runtime 0.079154, Loss 1.809131, forward nfe 80, backward nfe 0, Train: 0.1779, Val: 0.1465, Test: 0.1847, Best time: 0.0000
Epoch: 005, Runtime 0.066811, Loss 1.798892, forward nfe 104, backward nfe 0, Train: 0.2024, Val: 0.1634, Test: 0.1982, Best time: 0.0000
Epoch: 006, Runtime 0.082407, Loss 1.788758, forward nfe 128, backward nfe 0, Train: 0.2343, Val: 0.1803, Test: 0.2117, Best time: 0.0000
Epoch: 007, Runtime 0.097595, Loss 1.779238, forward nfe 152, backward nfe 0, Train: 0.2600, Val: 0.2009, Test: 0.2192, Best time: 0.0000
Epoch: 008, Runtime 0.084065, Loss 1.768675, forward nfe 176, backward nfe 0, Train: 0.2776, Val: 0.2188, Test: 0.2237, Best time: 0.0000
Epoch: 009, Runtime 0.084539, Loss 1.759611, forward nfe 200, backward nfe 0, Train: 0.2957, Val: 0.2366, Test: 0.2508, Best time: 0.0000
Epoch: 010, Runtime 0.084882, Loss 1.746570, forward nfe 224, backward nfe 0, Train: 0.3076, Val: 0.2460, Test: 0.2598, Best time: 0.0000
Epoch: 011, Runtime 0.072561, Loss 1.737291, forward nfe 248, backward nfe 0, Train: 0.3214, Val: 0.2629, Test: 0.2808, Best time: 0.0000
Epoch: 012, Runtime 0.076297, Loss 1.730397, forward nfe 272, backward nfe 0, Train: 0.3264, Val: 0.2685, Test: 0.2973, Best time: 0.0000
Epoch: 013, Runtime 0.087373, Loss 1.720987, forward nfe 296, backward nfe 0, Train: 0.3289, Val: 0.2798, Test: 0.3078, Best time: 0.0000
Epoch: 014, Runtime 0.070671, Loss 1.713378, forward nfe 320, backward nfe 0, Train: 0.3321, Val: 0.2883, Test: 0.3063, Best time: 0.0000
Epoch: 015, Runtime 0.079086, Loss 1.703237, forward nfe 344, backward nfe 0, Train: 0.3333, Val: 0.2901, Test: 0.3183, Best time: 0.0000
Epoch: 016, Runtime 0.074608, Loss 1.695376, forward nfe 368, backward nfe 0, Train: 0.3352, Val: 0.2948, Test: 0.3153, Best time: 0.0000
Epoch: 017, Runtime 0.086440, Loss 1.692461, forward nfe 392, backward nfe 0, Train: 0.3352, Val: 0.3089, Test: 0.3183, Best time: 0.0000
Epoch: 018, Runtime 0.074471, Loss 1.688795, forward nfe 416, backward nfe 0, Train: 0.3383, Val: 0.3070, Test: 0.3243, Best time: 0.0000
Epoch: 019, Runtime 0.079324, Loss 1.680795, forward nfe 440, backward nfe 0, Train: 0.3390, Val: 0.3117, Test: 0.3288, Best time: 0.0000
Epoch: 020, Runtime 0.068813, Loss 1.675896, forward nfe 464, backward nfe 0, Train: 0.3452, Val: 0.3136, Test: 0.3258, Best time: 0.0000
Epoch: 021, Runtime 0.082429, Loss 1.668085, forward nfe 488, backward nfe 0, Train: 0.3503, Val: 0.3174, Test: 0.3243, Best time: 0.0000
Epoch: 022, Runtime 0.079415, Loss 1.662096, forward nfe 512, backward nfe 0, Train: 0.3496, Val: 0.3192, Test: 0.3243, Best time: 0.0000
Epoch: 023, Runtime 0.072932, Loss 1.655113, forward nfe 536, backward nfe 0, Train: 0.3509, Val: 0.3230, Test: 0.3333, Best time: 0.0000
Epoch: 024, Runtime 0.086068, Loss 1.652472, forward nfe 560, backward nfe 0, Train: 0.3534, Val: 0.3239, Test: 0.3408, Best time: 0.0000
Epoch: 025, Runtime 0.082454, Loss 1.648700, forward nfe 584, backward nfe 0, Train: 0.3590, Val: 0.3277, Test: 0.3393, Best time: 0.0000
Epoch: 026, Runtime 0.068282, Loss 1.642315, forward nfe 608, backward nfe 0, Train: 0.3578, Val: 0.3343, Test: 0.3498, Best time: 0.0000
Epoch: 027, Runtime 0.081442, Loss 1.641157, forward nfe 632, backward nfe 0, Train: 0.3609, Val: 0.3380, Test: 0.3498, Best time: 0.0000
Epoch: 028, Runtime 0.100780, Loss 1.633111, forward nfe 656, backward nfe 0, Train: 0.3640, Val: 0.3380, Test: 0.3544, Best time: 0.0000
Epoch: 029, Runtime 0.077754, Loss 1.631939, forward nfe 680, backward nfe 0, Train: 0.3659, Val: 0.3380, Test: 0.3514, Best time: 0.0000
Epoch: 030, Runtime 0.063624, Loss 1.633540, forward nfe 704, backward nfe 0, Train: 0.3684, Val: 0.3371, Test: 0.3498, Best time: 0.0000
Epoch: 031, Runtime 0.076020, Loss 1.629270, forward nfe 728, backward nfe 0, Train: 0.3684, Val: 0.3427, Test: 0.3529, Best time: 0.0000
Epoch: 032, Runtime 0.085068, Loss 1.631626, forward nfe 752, backward nfe 0, Train: 0.3678, Val: 0.3446, Test: 0.3498, Best time: 0.0000
Epoch: 033, Runtime 0.088681, Loss 1.624232, forward nfe 776, backward nfe 0, Train: 0.3716, Val: 0.3418, Test: 0.3468, Best time: 0.0000
Epoch: 034, Runtime 0.071043, Loss 1.612620, forward nfe 800, backward nfe 0, Train: 0.3741, Val: 0.3455, Test: 0.3498, Best time: 0.0000
Epoch: 035, Runtime 0.073337, Loss 1.613729, forward nfe 824, backward nfe 0, Train: 0.3734, Val: 0.3455, Test: 0.3498, Best time: 0.0000
Epoch: 036, Runtime 0.093375, Loss 1.618997, forward nfe 848, backward nfe 0, Train: 0.3734, Val: 0.3493, Test: 0.3529, Best time: 0.0000
Epoch: 037, Runtime 0.072568, Loss 1.632882, forward nfe 872, backward nfe 0, Train: 0.3728, Val: 0.3474, Test: 0.3498, Best time: 0.0000
Epoch: 038, Runtime 0.072321, Loss 1.610500, forward nfe 896, backward nfe 0, Train: 0.3734, Val: 0.3465, Test: 0.3514, Best time: 0.0000
Epoch: 039, Runtime 0.090369, Loss 1.622731, forward nfe 920, backward nfe 0, Train: 0.3741, Val: 0.3474, Test: 0.3514, Best time: 0.0000
Epoch: 040, Runtime 0.078519, Loss 1.617020, forward nfe 944, backward nfe 0, Train: 0.3734, Val: 0.3474, Test: 0.3498, Best time: 0.0000
Epoch: 041, Runtime 0.077199, Loss 1.616125, forward nfe 968, backward nfe 0, Train: 0.3741, Val: 0.3455, Test: 0.3483, Best time: 0.0000
Epoch: 042, Runtime 0.078759, Loss 1.613035, forward nfe 992, backward nfe 0, Train: 0.3747, Val: 0.3474, Test: 0.3559, Best time: 0.0000
Epoch: 043, Runtime 0.064998, Loss 1.606132, forward nfe 1016, backward nfe 0, Train: 0.3753, Val: 0.3502, Test: 0.3544, Best time: 0.0000
Epoch: 044, Runtime 0.078449, Loss 1.617624, forward nfe 1040, backward nfe 0, Train: 0.3747, Val: 0.3531, Test: 0.3544, Best time: 0.0000
Epoch: 045, Runtime 0.074122, Loss 1.617572, forward nfe 1064, backward nfe 0, Train: 0.3772, Val: 0.3568, Test: 0.3514, Best time: 0.0000
Epoch: 046, Runtime 0.081814, Loss 1.607047, forward nfe 1088, backward nfe 0, Train: 0.3803, Val: 0.3606, Test: 0.3544, Best time: 0.0000
