/ram/USERS/jiaqi/miniconda3/envs/akorn/lib/python3.12/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
/ram/USERS/jiaqi/miniconda3/envs/akorn/lib/python3.12/site-packages/torch/cuda/__init__.py:716: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
Running 10 folds

===== Split 1/10 =====
GNN
m1.weight
torch.Size([16, 3703])
m1.bias
torch.Size([16])
m2.weight
torch.Size([6, 16])
m2.bias
torch.Size([6])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.beta_train2
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([16, 16])
odeblock.odefunc.d
torch.Size([16])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train2
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([16, 16])
odeblock.reg_odefunc.odefunc.d
torch.Size([16])
Epoch: 001, Runtime 1.029583, Loss 1.833980, forward nfe 512, backward nfe 0, Train: 0.0990, Val: 0.0761, Test: 0.0946, Best time: 0.0000
Epoch: 002, Runtime 0.601550, Loss 1.824238, forward nfe 2048, backward nfe 0, Train: 0.1071, Val: 0.0986, Test: 0.0976, Best time: 0.0000
Epoch: 003, Runtime 0.619007, Loss 1.814155, forward nfe 3584, backward nfe 0, Train: 0.1147, Val: 0.1033, Test: 0.1156, Best time: 0.0000
Epoch: 004, Runtime 0.639556, Loss 1.806332, forward nfe 5120, backward nfe 0, Train: 0.1266, Val: 0.1042, Test: 0.1306, Best time: 0.0000
Epoch: 005, Runtime 0.620423, Loss 1.799273, forward nfe 6656, backward nfe 0, Train: 0.1328, Val: 0.1146, Test: 0.1351, Best time: 0.0000
Epoch: 006, Runtime 0.611381, Loss 1.794702, forward nfe 8192, backward nfe 0, Train: 0.1372, Val: 0.1070, Test: 0.1321, Best time: 0.0000
Epoch: 007, Runtime 0.665293, Loss 1.792027, forward nfe 9728, backward nfe 0, Train: 0.1397, Val: 0.1268, Test: 0.1351, Best time: 0.0000
Epoch: 008, Runtime 0.614355, Loss 1.789355, forward nfe 11264, backward nfe 0, Train: 0.1479, Val: 0.1277, Test: 0.1547, Best time: 0.0000
Epoch: 009, Runtime 0.630933, Loss 1.785587, forward nfe 12800, backward nfe 0, Train: 0.1642, Val: 0.1390, Test: 0.1667, Best time: 0.0000
Epoch: 010, Runtime 0.685073, Loss 1.781357, forward nfe 14336, backward nfe 0, Train: 0.1786, Val: 0.1587, Test: 0.1697, Best time: 0.0000
Epoch: 011, Runtime 0.648010, Loss 1.778950, forward nfe 15872, backward nfe 0, Train: 0.1949, Val: 0.1793, Test: 0.1787, Best time: 0.0000
