/ram/USERS/jiaqi/miniconda3/envs/akorn/lib/python3.12/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
/ram/USERS/jiaqi/miniconda3/envs/akorn/lib/python3.12/site-packages/torch/cuda/__init__.py:716: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
Data(x=[3327, 3703], edge_index=[2, 9104], y=[3327], train_mask=[3327], val_mask=[3327], test_mask=[3327])

===== Split 0/9 (single split mode) =====
GNN
m1.weight
torch.Size([16, 3703])
m1.bias
torch.Size([16])
m2.weight
torch.Size([6, 16])
m2.bias
torch.Size([6])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.beta_train2
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([16, 16])
odeblock.odefunc.d
torch.Size([16])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train2
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([16, 16])
odeblock.reg_odefunc.odefunc.d
torch.Size([16])
Epoch: 001, Runtime 0.591470, Loss 1.833935, forward nfe 128, backward nfe 0, Train: 0.1247, Val: 0.0939, Test: 0.1111, Best time: 0.0000
Epoch: 002, Runtime 0.199012, Loss 1.819310, forward nfe 512, backward nfe 0, Train: 0.1441, Val: 0.1127, Test: 0.1096, Best time: 0.0000
Epoch: 003, Runtime 0.202020, Loss 1.803672, forward nfe 896, backward nfe 0, Train: 0.1848, Val: 0.1324, Test: 0.1381, Best time: 0.0000
Epoch: 004, Runtime 0.222137, Loss 1.790023, forward nfe 1280, backward nfe 0, Train: 0.2118, Val: 0.1521, Test: 0.1637, Best time: 0.0000
Epoch: 005, Runtime 0.206437, Loss 1.774872, forward nfe 1664, backward nfe 0, Train: 0.2556, Val: 0.1859, Test: 0.1877, Best time: 0.0000
Epoch: 006, Runtime 0.200160, Loss 1.765764, forward nfe 2048, backward nfe 0, Train: 0.2932, Val: 0.2094, Test: 0.2087, Best time: 0.0000
Epoch: 007, Runtime 0.204388, Loss 1.758192, forward nfe 2432, backward nfe 0, Train: 0.3308, Val: 0.2329, Test: 0.2327, Best time: 0.0000
Epoch: 008, Runtime 0.197788, Loss 1.752047, forward nfe 2816, backward nfe 0, Train: 0.3434, Val: 0.2629, Test: 0.2628, Best time: 0.0000
Epoch: 009, Runtime 0.206998, Loss 1.744894, forward nfe 3200, backward nfe 0, Train: 0.3615, Val: 0.2808, Test: 0.2928, Best time: 0.0000
Epoch: 010, Runtime 0.207006, Loss 1.736725, forward nfe 3584, backward nfe 0, Train: 0.3741, Val: 0.3005, Test: 0.2898, Best time: 0.0000
Epoch: 011, Runtime 0.194841, Loss 1.728208, forward nfe 3968, backward nfe 0, Train: 0.3784, Val: 0.3127, Test: 0.3063, Best time: 0.0000
Epoch: 012, Runtime 0.230639, Loss 1.730695, forward nfe 4352, backward nfe 0, Train: 0.3797, Val: 0.3202, Test: 0.3108, Best time: 0.0000
Epoch: 013, Runtime 0.232153, Loss 1.718068, forward nfe 4736, backward nfe 0, Train: 0.3778, Val: 0.3324, Test: 0.3093, Best time: 0.0000
Epoch: 014, Runtime 0.195713, Loss 1.712245, forward nfe 5120, backward nfe 0, Train: 0.3678, Val: 0.3258, Test: 0.3033, Best time: 0.0000
Epoch: 015, Runtime 0.208944, Loss 1.704016, forward nfe 5504, backward nfe 0, Train: 0.3634, Val: 0.3268, Test: 0.3108, Best time: 0.0000
Epoch: 016, Runtime 0.219751, Loss 1.692362, forward nfe 5888, backward nfe 0, Train: 0.3665, Val: 0.3286, Test: 0.3033, Best time: 0.0000
Epoch: 017, Runtime 0.211933, Loss 1.682900, forward nfe 6272, backward nfe 0, Train: 0.3697, Val: 0.3221, Test: 0.3108, Best time: 0.0000
Epoch: 018, Runtime 0.190248, Loss 1.682709, forward nfe 6656, backward nfe 0, Train: 0.3716, Val: 0.3136, Test: 0.3033, Best time: 0.0000
Epoch: 019, Runtime 0.177778, Loss 1.674767, forward nfe 7040, backward nfe 0, Train: 0.3772, Val: 0.3117, Test: 0.3033, Best time: 0.0000
Epoch: 020, Runtime 0.200588, Loss 1.666555, forward nfe 7424, backward nfe 0, Train: 0.3791, Val: 0.3192, Test: 0.3123, Best time: 0.0000
Epoch: 021, Runtime 0.183958, Loss 1.669408, forward nfe 7808, backward nfe 0, Train: 0.3828, Val: 0.3239, Test: 0.3123, Best time: 0.0000
Epoch: 022, Runtime 0.199081, Loss 1.655583, forward nfe 8192, backward nfe 0, Train: 0.3866, Val: 0.3268, Test: 0.3033, Best time: 0.0000
Epoch: 023, Runtime 0.215184, Loss 1.653980, forward nfe 8576, backward nfe 0, Train: 0.3922, Val: 0.3324, Test: 0.3228, Best time: 0.0000
Epoch: 024, Runtime 0.218955, Loss 1.642484, forward nfe 8960, backward nfe 0, Train: 0.3960, Val: 0.3390, Test: 0.3138, Best time: 0.0000
Epoch: 025, Runtime 0.207880, Loss 1.650291, forward nfe 9344, backward nfe 0, Train: 0.3922, Val: 0.3371, Test: 0.3108, Best time: 0.0000
Epoch: 026, Runtime 0.202310, Loss 1.646659, forward nfe 9728, backward nfe 0, Train: 0.3954, Val: 0.3333, Test: 0.3213, Best time: 0.0000
Epoch: 027, Runtime 0.210273, Loss 1.641445, forward nfe 10112, backward nfe 0, Train: 0.4079, Val: 0.3286, Test: 0.3183, Best time: 0.0000
Epoch: 028, Runtime 0.193107, Loss 1.623067, forward nfe 10496, backward nfe 0, Train: 0.4123, Val: 0.3221, Test: 0.3243, Best time: 0.0000
Epoch: 029, Runtime 0.207027, Loss 1.627918, forward nfe 10880, backward nfe 0, Train: 0.4173, Val: 0.3268, Test: 0.3123, Best time: 0.0000
Epoch: 030, Runtime 0.191495, Loss 1.615525, forward nfe 11264, backward nfe 0, Train: 0.4261, Val: 0.3258, Test: 0.3153, Best time: 0.0000
Epoch: 031, Runtime 0.192849, Loss 1.611791, forward nfe 11648, backward nfe 0, Train: 0.4392, Val: 0.3315, Test: 0.3123, Best time: 0.0000
Epoch: 032, Runtime 0.211056, Loss 1.596717, forward nfe 12032, backward nfe 0, Train: 0.4461, Val: 0.3268, Test: 0.3123, Best time: 0.0000
Epoch: 033, Runtime 0.197011, Loss 1.612643, forward nfe 12416, backward nfe 0, Train: 0.4461, Val: 0.3258, Test: 0.3168, Best time: 0.0000
Epoch: 034, Runtime 0.206588, Loss 1.587126, forward nfe 12800, backward nfe 0, Train: 0.4486, Val: 0.3324, Test: 0.3198, Best time: 0.0000
Epoch: 035, Runtime 0.194854, Loss 1.588456, forward nfe 13184, backward nfe 0, Train: 0.4461, Val: 0.3352, Test: 0.3063, Best time: 0.0000
Epoch: 036, Runtime 0.199857, Loss 1.580113, forward nfe 13568, backward nfe 0, Train: 0.4505, Val: 0.3418, Test: 0.3018, Best time: 0.0000
Epoch: 037, Runtime 0.200607, Loss 1.565403, forward nfe 13952, backward nfe 0, Train: 0.4637, Val: 0.3352, Test: 0.3033, Best time: 0.0000
Epoch: 038, Runtime 0.186737, Loss 1.566316, forward nfe 14336, backward nfe 0, Train: 0.4674, Val: 0.3399, Test: 0.3033, Best time: 0.0000
Epoch: 039, Runtime 0.224858, Loss 1.571225, forward nfe 14720, backward nfe 0, Train: 0.4743, Val: 0.3277, Test: 0.3123, Best time: 0.0000
Epoch: 040, Runtime 0.203023, Loss 1.557433, forward nfe 15104, backward nfe 0, Train: 0.4793, Val: 0.3221, Test: 0.3063, Best time: 0.0000
Epoch: 041, Runtime 0.214092, Loss 1.560662, forward nfe 15488, backward nfe 0, Train: 0.4837, Val: 0.3108, Test: 0.2973, Best time: 0.0000
Epoch: 042, Runtime 0.213293, Loss 1.558814, forward nfe 15872, backward nfe 0, Train: 0.4806, Val: 0.3099, Test: 0.2943, Best time: 0.0000
Epoch: 043, Runtime 0.201807, Loss 1.543599, forward nfe 16256, backward nfe 0, Train: 0.4812, Val: 0.3042, Test: 0.3003, Best time: 0.0000
Epoch: 044, Runtime 0.194129, Loss 1.542554, forward nfe 16640, backward nfe 0, Train: 0.4850, Val: 0.3014, Test: 0.3123, Best time: 0.0000
Epoch: 045, Runtime 0.187594, Loss 1.529183, forward nfe 17024, backward nfe 0, Train: 0.4893, Val: 0.2995, Test: 0.3243, Best time: 0.0000
Epoch: 046, Runtime 0.209493, Loss 1.516161, forward nfe 17408, backward nfe 0, Train: 0.4856, Val: 0.3042, Test: 0.3048, Best time: 0.0000
