/ram/USERS/jiaqi/miniconda3/envs/akorn/lib/python3.12/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
/ram/USERS/jiaqi/miniconda3/envs/akorn/lib/python3.12/site-packages/torch/cuda/__init__.py:716: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
Data(x=[3327, 3703], edge_index=[2, 9104], y=[3327], train_mask=[3327], val_mask=[3327], test_mask=[3327])

===== Split 0/9 (single split mode) =====
GNN
m1.weight
torch.Size([16, 3703])
m1.bias
torch.Size([16])
m2.weight
torch.Size([6, 16])
m2.bias
torch.Size([6])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.beta_train2
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([16, 16])
odeblock.odefunc.d
torch.Size([16])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train2
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([16, 16])
odeblock.reg_odefunc.odefunc.d
torch.Size([16])
Epoch: 001, Runtime 0.491434, Loss 1.833791, forward nfe 64, backward nfe 0, Train: 0.1159, Val: 0.0770, Test: 0.1021, Best time: 0.0000
Epoch: 002, Runtime 0.150647, Loss 1.821131, forward nfe 256, backward nfe 0, Train: 0.1491, Val: 0.0789, Test: 0.1066, Best time: 0.0000
Epoch: 003, Runtime 0.144033, Loss 1.809685, forward nfe 448, backward nfe 0, Train: 0.1811, Val: 0.0948, Test: 0.0946, Best time: 0.0000
Epoch: 004, Runtime 0.134875, Loss 1.799448, forward nfe 640, backward nfe 0, Train: 0.2068, Val: 0.1183, Test: 0.1126, Best time: 0.0000
Epoch: 005, Runtime 0.117908, Loss 1.787780, forward nfe 832, backward nfe 0, Train: 0.2343, Val: 0.1221, Test: 0.1276, Best time: 0.0000
Epoch: 006, Runtime 0.129494, Loss 1.774985, forward nfe 1024, backward nfe 0, Train: 0.2600, Val: 0.1296, Test: 0.1411, Best time: 0.0000
Epoch: 007, Runtime 0.126391, Loss 1.766449, forward nfe 1216, backward nfe 0, Train: 0.2901, Val: 0.1418, Test: 0.1577, Best time: 0.0000
Epoch: 008, Runtime 0.129230, Loss 1.755156, forward nfe 1408, backward nfe 0, Train: 0.3246, Val: 0.1502, Test: 0.1712, Best time: 0.0000
Epoch: 009, Runtime 0.143912, Loss 1.745995, forward nfe 1600, backward nfe 0, Train: 0.3565, Val: 0.1606, Test: 0.1862, Best time: 0.0000
Epoch: 010, Runtime 0.141296, Loss 1.737590, forward nfe 1792, backward nfe 0, Train: 0.3847, Val: 0.1746, Test: 0.1817, Best time: 0.0000
Epoch: 011, Runtime 0.171648, Loss 1.725788, forward nfe 1984, backward nfe 0, Train: 0.4085, Val: 0.1925, Test: 0.1952, Best time: 0.0000
Epoch: 012, Runtime 0.144566, Loss 1.720252, forward nfe 2176, backward nfe 0, Train: 0.4330, Val: 0.2056, Test: 0.2102, Best time: 0.0000
Epoch: 013, Runtime 0.135115, Loss 1.709428, forward nfe 2368, backward nfe 0, Train: 0.4398, Val: 0.2207, Test: 0.2267, Best time: 0.0000
Epoch: 014, Runtime 0.125360, Loss 1.703689, forward nfe 2560, backward nfe 0, Train: 0.4492, Val: 0.2300, Test: 0.2508, Best time: 0.0000
Epoch: 015, Runtime 0.124544, Loss 1.697044, forward nfe 2752, backward nfe 0, Train: 0.4599, Val: 0.2366, Test: 0.2523, Best time: 0.0000
Epoch: 016, Runtime 0.114258, Loss 1.689478, forward nfe 2944, backward nfe 0, Train: 0.4574, Val: 0.2451, Test: 0.2658, Best time: 0.0000
