fold_0,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9
5.091172695159912,7.149074554443359,3.472916841506958,4.8350510597229,4.727906227111816,7.606500625610352,8.77592945098877,4.547255516052246,11.640164375305176,11.072450637817383
12.181068420410156,12.175272941589355,23.35761070251465,8.426466941833496,10.35943603515625,12.530972480773926,16.65835952758789,11.167889595031738,12.627305030822754,11.718584060668945
7.269527912139893,18.12371253967285,17.88506317138672,12.907973289489746,14.996037483215332,25.611574172973633,30.75545883178711,23.609636306762695,12.070226669311523,17.897550582885742
22.857162475585938,22.80402946472168,20.948612213134766,21.01203155517578,27.5844783782959,32.95769500732422,31.04166030883789,21.159564971923828,14.473426818847656,30.192026138305664
43.6163444519043,33.51486587524414,47.45698547363281,59.857421875,20.459321975708008,66.87054443359375,44.65864562988281,43.80351257324219,44.56988525390625,58.55412673950195
55.654239654541016,32.925140380859375,61.1937370300293,39.891544342041016,33.615333557128906,41.29472351074219,64.8730697631836,77.73086547851562,33.06951141357422,69.1642074584961
49.46487045288086,92.79875946044922,79.98674011230469,76.94292449951172,76.77098083496094,118.46536254882812,52.297122955322266,80.21604919433594,93.67052459716797,87.6191635131836
60.449317932128906,162.4397735595703,129.20761108398438,81.68568420410156,87.36997985839844,69.06817626953125,142.04153442382812,86.6583023071289,47.26155471801758,93.46465301513672
84.58252716064453,61.135406494140625,207.26634216308594,115.38226318359375,74.02027893066406,77.65467071533203,106.99189758300781,158.33236694335938,130.77011108398438,169.6794891357422
56.81514358520508,118.91106414794922,60.91349411010742,155.76992797851562,125.46638488769531,192.5296630859375,122.64305114746094,100.6384048461914,178.35365295410156,246.65371704101562
163.9668426513672,221.12852478027344,91.56645965576172,376.6776123046875,193.5850372314453,156.72360229492188,123.86647033691406,112.64705657958984,152.54774475097656,523.5175170898438
105.98416137695312,194.5066375732422,391.22216796875,143.1825714111328,277.11859130859375,111.8877182006836,171.10369873046875,283.98211669921875,197.8861846923828,355.24249267578125
176.35874938964844,453.29071044921875,186.54722595214844,74.88933563232422,272.88287353515625,110.9081039428711,250.06259155273438,96.14639282226562,110.7773208618164,443.0972900390625
130.14328002929688,284.5372009277344,292.8240051269531,137.38609313964844,160.3741455078125,178.16586303710938,208.2527313232422,209.7727813720703,272.5345153808594,167.11500549316406
235.4678955078125,459.327392578125,500.0286865234375,125.73316192626953,177.5977020263672,204.2660675048828,266.6390686035156,355.59173583984375,422.57928466796875,336.9177551269531
356.1167297363281,510.8097229003906,674.8626098632812,222.70799255371094,352.1628112792969,278.4687805175781,147.69456481933594,292.5799560546875,97.70056915283203,580.090087890625
94.93672180175781,254.89749145507812,280.6365051269531,262.14910888671875,503.9045104980469,98.67947387695312,810.6101684570312,851.8190307617188,303.7788391113281,277.9711608886719
499.2420959472656,466.4652099609375,251.91769409179688,271.6936340332031,418.4463806152344,559.9476318359375,176.01856994628906,498.9505615234375,414.7704772949219,357.71453857421875
346.44512939453125,294.8899230957031,533.7750244140625,502.1711120605469,824.83935546875,314.2678527832031,259.1758728027344,277.2855529785156,505.4623718261719,809.68115234375
175.9454803466797,310.1554260253906,3078.468505859375,788.38525390625,535.6754760742188,278.2989501953125,176.541259765625,270.64117431640625,192.3792266845703,655.2114868164062
554.9816284179688,384.5411682128906,379.3938903808594,557.9263916015625,215.0145721435547,378.70867919921875,387.766357421875,498.97723388671875,468.4082336425781,489.17156982421875
194.10475158691406,316.7488708496094,372.4153137207031,399.7025451660156,262.02642822265625,1048.6982421875,175.2604522705078,1127.1038818359375,430.4194030761719,707.40966796875
293.2049560546875,915.7119140625,950.8436889648438,436.3647155761719,444.90557861328125,1324.9742431640625,248.89224243164062,651.757080078125,257.88677978515625,549.3504638671875
459.5174560546875,1099.7515869140625,473.7671813964844,2453.095458984375,366.85601806640625,1070.6663818359375,803.1570434570312,1831.53271484375,347.29241943359375,1060.0479736328125
302.1123962402344,641.2393798828125,281.468505859375,607.7967529296875,517.4651489257812,1002.8485107421875,428.1361389160156,2056.850830078125,528.275390625,468.1089172363281
896.9525756835938,450.3863220214844,549.2771606445312,494.404052734375,478.563232421875,820.2261962890625,630.6472778320312,1315.6199951171875,476.55621337890625,751.973388671875
471.5677490234375,349.6814270019531,608.7469482421875,545.1210327148438,1205.7552490234375,641.307861328125,437.4483642578125,433.2825012207031,627.4547729492188,776.142578125
456.5036926269531,837.3307495117188,749.8816528320312,557.1204223632812,991.1875610351562,1062.5933837890625,605.2200317382812,1194.7034912109375,562.271484375,755.5578002929688
414.0408630371094,424.2205810546875,919.541015625,295.1080322265625,728.3352661132812,611.8185424804688,1047.4163818359375,672.4627685546875,781.0480346679688,1393.411865234375
373.6526794433594,670.801025390625,641.4468994140625,1466.0936279296875,470.0488586425781,1028.8548583984375,544.9576416015625,756.9547119140625,419.02545166015625,1663.779296875
725.7109985351562,755.4691162109375,950.6402587890625,957.3443603515625,879.4486083984375,278.5582580566406,1167.7294921875,1106.4847412109375,509.0316162109375,525.802734375
232.19583129882812,644.1466674804688,512.1234741210938,834.0238037109375,621.5928344726562,1823.05078125,912.95458984375,824.755126953125,599.482177734375,960.8565673828125
410.10919189453125,595.1845703125,552.7120971679688,849.4283447265625,811.6328735351562,858.1600952148438,438.869873046875,9971.7890625,533.32763671875,3442.175048828125
352.4296875,678.4764404296875,1022.1561889648438,906.973876953125,364.0698547363281,821.5072021484375,564.2609252929688,720.67431640625,693.43603515625,2385.927490234375
364.56689453125,2519.789794921875,360.2229919433594,654.4163208007812,739.8148193359375,1984.9658203125,835.7307739257812,1309.086669921875,338.5121765136719,1695.4495849609375
630.9047241210938,629.0203247070312,414.8913879394531,651.1787719726562,815.061767578125,512.975830078125,716.8594360351562,872.5634765625,1032.4774169921875,2455.208984375
823.727294921875,1198.8507080078125,631.4039306640625,650.284423828125,900.2083129882812,568.5271606445312,645.2059936523438,1063.9827880859375,500.1128234863281,624.0073852539062
638.6172485351562,926.695556640625,827.2191162109375,515.7643432617188,1161.9263916015625,534.213623046875,768.6377563476562,1793.36328125,519.1890869140625,1116.5797119140625
551.776123046875,439.127685546875,1376.529052734375,1265.8670654296875,1005.5445556640625,575.0033569335938,558.0991821289062,745.519775390625,847.513671875,2579.0966796875
1082.5599365234375,1904.4036865234375,515.1632080078125,894.5060424804688,811.3583984375,369.0163879394531,633.3773193359375,1475.1583251953125,1395.5130615234375,768.1030883789062
916.8803100585938,523.9932250976562,1390.813232421875,371.5406494140625,1968.3741455078125,330.7069091796875,1300.1268310546875,1761.7164306640625,557.78466796875,2253.320068359375
2375.490234375,911.0872802734375,1741.0640869140625,2156.149658203125,925.2461547851562,805.7361450195312,894.0773315429688,3346.423583984375,1125.906005859375,1234.195556640625
543.6472778320312,953.4104614257812,1483.89697265625,349.3341064453125,1207.6290283203125,1453.295166015625,853.8875122070312,964.8414916992188,570.4971923828125,4912.27880859375
1315.8682861328125,946.5973510742188,943.601318359375,813.3336181640625,823.1739501953125,1321.5103759765625,1323.407470703125,1252.7440185546875,710.7814331054688,979.0031127929688
1911.861572265625,619.1631469726562,1022.1212158203125,1093.8096923828125,856.3929443359375,825.9063110351562,1341.5819091796875,909.5274047851562,1212.255615234375,965.4118041992188
