/ram/USERS/jiaqi/miniconda3/envs/akorn/lib/python3.12/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
/ram/USERS/jiaqi/miniconda3/envs/akorn/lib/python3.12/site-packages/torch/cuda/__init__.py:716: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
Running 10 folds

===== Split 1/10 =====
GNN
m1.weight
torch.Size([16, 1433])
m1.bias
torch.Size([16])
m2.weight
torch.Size([7, 16])
m2.bias
torch.Size([7])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.beta_train2
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([16, 16])
odeblock.odefunc.d
torch.Size([16])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train2
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([16, 16])
odeblock.reg_odefunc.odefunc.d
torch.Size([16])
Epoch: 001, Runtime 0.545464, Loss 2.023913, forward nfe 8, backward nfe 0, Train: 0.1074, Val: 0.0967, Test: 0.1247, Best time: 0.0000
Epoch: 002, Runtime 0.105889, Loss 2.017144, forward nfe 32, backward nfe 0, Train: 0.1065, Val: 0.0905, Test: 0.1247, Best time: 0.0000
Epoch: 003, Runtime 0.072739, Loss 2.008638, forward nfe 56, backward nfe 0, Train: 0.1216, Val: 0.0842, Test: 0.1308, Best time: 0.0000
Epoch: 004, Runtime 0.068152, Loss 1.999150, forward nfe 80, backward nfe 0, Train: 0.1317, Val: 0.1030, Test: 0.1308, Best time: 0.0000
Epoch: 005, Runtime 0.071248, Loss 1.988862, forward nfe 104, backward nfe 0, Train: 0.1401, Val: 0.1156, Test: 0.1288, Best time: 0.0000
Epoch: 006, Runtime 0.070848, Loss 1.980344, forward nfe 128, backward nfe 0, Train: 0.1401, Val: 0.1294, Test: 0.1388, Best time: 0.0000
Epoch: 007, Runtime 0.067747, Loss 1.969846, forward nfe 152, backward nfe 0, Train: 0.1569, Val: 0.1357, Test: 0.1429, Best time: 0.0000
Epoch: 008, Runtime 0.071224, Loss 1.958829, forward nfe 176, backward nfe 0, Train: 0.1661, Val: 0.1445, Test: 0.1489, Best time: 0.0000
Epoch: 009, Runtime 0.067238, Loss 1.951634, forward nfe 200, backward nfe 0, Train: 0.1720, Val: 0.1520, Test: 0.1569, Best time: 0.0000
Epoch: 010, Runtime 0.069422, Loss 1.943140, forward nfe 224, backward nfe 0, Train: 0.1837, Val: 0.1533, Test: 0.1650, Best time: 0.0000
Epoch: 011, Runtime 0.083996, Loss 1.931109, forward nfe 248, backward nfe 0, Train: 0.1955, Val: 0.1683, Test: 0.1610, Best time: 0.0000
Epoch: 012, Runtime 0.063852, Loss 1.923815, forward nfe 272, backward nfe 0, Train: 0.2156, Val: 0.1734, Test: 0.1650, Best time: 0.0000
Epoch: 013, Runtime 0.071644, Loss 1.919330, forward nfe 296, backward nfe 0, Train: 0.2122, Val: 0.1872, Test: 0.1710, Best time: 0.0000
Epoch: 014, Runtime 0.063850, Loss 1.909277, forward nfe 320, backward nfe 0, Train: 0.2131, Val: 0.1847, Test: 0.1690, Best time: 0.0000
