/ram/USERS/jiaqi/miniconda3/envs/benchmark3/lib/python3.10/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
Running 10 folds

===== Split 1/10 =====
GNN
m1.weight
torch.Size([16, 3703])
m1.bias
torch.Size([16])
m2.weight
torch.Size([6, 16])
m2.bias
torch.Size([6])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.beta_train2
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([16, 16])
odeblock.odefunc.d
torch.Size([16])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train2
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([16, 16])
odeblock.reg_odefunc.odefunc.d
torch.Size([16])
Epoch: 001, Runtime 0.676880, Loss 1.833735, forward nfe 32, backward nfe 0, Train: 0.1880, Val: 0.0723, Test: 0.0886, Best time: 0.0000
Epoch: 002, Runtime 0.066316, Loss 1.797566, forward nfe 128, backward nfe 0, Train: 0.2563, Val: 0.0854, Test: 0.1141, Best time: 0.0000
Epoch: 003, Runtime 0.060308, Loss 1.760030, forward nfe 224, backward nfe 0, Train: 0.3471, Val: 0.0911, Test: 0.1201, Best time: 0.0000
Epoch: 004, Runtime 0.066175, Loss 1.725951, forward nfe 320, backward nfe 0, Train: 0.4499, Val: 0.1202, Test: 0.1201, Best time: 0.0000
Epoch: 005, Runtime 0.062789, Loss 1.692526, forward nfe 416, backward nfe 0, Train: 0.5282, Val: 0.1324, Test: 0.1276, Best time: 0.0000
Epoch: 006, Runtime 0.068890, Loss 1.657019, forward nfe 512, backward nfe 0, Train: 0.5840, Val: 0.1352, Test: 0.1562, Best time: 0.0000
Epoch: 007, Runtime 0.072826, Loss 1.630312, forward nfe 608, backward nfe 0, Train: 0.6172, Val: 0.1446, Test: 0.1682, Best time: 0.0000
Epoch: 008, Runtime 0.069936, Loss 1.594822, forward nfe 704, backward nfe 0, Train: 0.6372, Val: 0.1643, Test: 0.1847, Best time: 0.0000
Epoch: 009, Runtime 0.071372, Loss 1.570347, forward nfe 800, backward nfe 0, Train: 0.6466, Val: 0.1690, Test: 0.2012, Best time: 0.0000
Epoch: 010, Runtime 0.065454, Loss 1.542980, forward nfe 896, backward nfe 0, Train: 0.6491, Val: 0.1756, Test: 0.2012, Best time: 0.0000
Epoch: 011, Runtime 0.072589, Loss 1.519879, forward nfe 992, backward nfe 0, Train: 0.6385, Val: 0.2028, Test: 0.2192, Best time: 0.0000
Epoch: 012, Runtime 0.079167, Loss 1.491601, forward nfe 1088, backward nfe 0, Train: 0.6479, Val: 0.2028, Test: 0.2207, Best time: 0.0000
Epoch: 013, Runtime 0.059459, Loss 1.463860, forward nfe 1184, backward nfe 0, Train: 0.6535, Val: 0.2131, Test: 0.2207, Best time: 0.0000
Epoch: 014, Runtime 0.068298, Loss 1.443025, forward nfe 1280, backward nfe 0, Train: 0.6617, Val: 0.2225, Test: 0.2222, Best time: 0.0000
Epoch: 015, Runtime 0.064825, Loss 1.416114, forward nfe 1376, backward nfe 0, Train: 0.6685, Val: 0.2244, Test: 0.2237, Best time: 0.0000
Epoch: 016, Runtime 0.069383, Loss 1.388628, forward nfe 1472, backward nfe 0, Train: 0.6748, Val: 0.2338, Test: 0.2162, Best time: 0.0000
Epoch: 017, Runtime 0.066924, Loss 1.369004, forward nfe 1568, backward nfe 0, Train: 0.6873, Val: 0.2394, Test: 0.2057, Best time: 0.0000
Epoch: 018, Runtime 0.067437, Loss 1.357981, forward nfe 1664, backward nfe 0, Train: 0.7018, Val: 0.2441, Test: 0.2132, Best time: 0.0000
Epoch: 019, Runtime 0.074956, Loss 1.317095, forward nfe 1760, backward nfe 0, Train: 0.7193, Val: 0.2507, Test: 0.2207, Best time: 0.0000
Epoch: 020, Runtime 0.082043, Loss 1.300446, forward nfe 1856, backward nfe 0, Train: 0.7350, Val: 0.2582, Test: 0.2327, Best time: 0.0000
