/ram/USERS/jiaqi/miniconda3/envs/benchmark3/lib/python3.10/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
Running 10 folds

===== Split 1/10 =====
GNN
m1.weight
torch.Size([16, 3703])
m1.bias
torch.Size([16])
m2.weight
torch.Size([6, 16])
m2.bias
torch.Size([6])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.beta_train2
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([16, 16])
odeblock.odefunc.d
torch.Size([16])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train2
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([16, 16])
odeblock.reg_odefunc.odefunc.d
torch.Size([16])
Epoch: 001, Runtime 0.704544, Loss 1.833740, forward nfe 16, backward nfe 0, Train: 0.1566, Val: 0.0723, Test: 0.0916, Best time: 0.0000
Epoch: 002, Runtime 0.045627, Loss 1.805703, forward nfe 64, backward nfe 0, Train: 0.2218, Val: 0.0770, Test: 0.1051, Best time: 0.0000
Epoch: 003, Runtime 0.048353, Loss 1.772185, forward nfe 112, backward nfe 0, Train: 0.3064, Val: 0.0892, Test: 0.1186, Best time: 0.0000
Epoch: 004, Runtime 0.047859, Loss 1.739645, forward nfe 160, backward nfe 0, Train: 0.3835, Val: 0.1005, Test: 0.1306, Best time: 0.0000
Epoch: 005, Runtime 0.046828, Loss 1.707295, forward nfe 208, backward nfe 0, Train: 0.4392, Val: 0.0948, Test: 0.1246, Best time: 0.0000
Epoch: 006, Runtime 0.055105, Loss 1.671445, forward nfe 256, backward nfe 0, Train: 0.4875, Val: 0.1042, Test: 0.1261, Best time: 0.0000
Epoch: 007, Runtime 0.046943, Loss 1.645054, forward nfe 304, backward nfe 0, Train: 0.5088, Val: 0.1005, Test: 0.1201, Best time: 0.0000
Epoch: 008, Runtime 0.043316, Loss 1.604596, forward nfe 352, backward nfe 0, Train: 0.5401, Val: 0.1099, Test: 0.1201, Best time: 0.0000
Epoch: 009, Runtime 0.058095, Loss 1.583252, forward nfe 400, backward nfe 0, Train: 0.5627, Val: 0.1183, Test: 0.1231, Best time: 0.0000
Epoch: 010, Runtime 0.056244, Loss 1.549279, forward nfe 448, backward nfe 0, Train: 0.5852, Val: 0.1249, Test: 0.1306, Best time: 0.0000
Epoch: 011, Runtime 0.050135, Loss 1.531884, forward nfe 496, backward nfe 0, Train: 0.5990, Val: 0.1352, Test: 0.1321, Best time: 0.0000
