fold_0,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9
1.624335765838623,1.6319911479949951,1.6352784633636475,1.6123098134994507,1.6095365285873413,1.619295358657837,1.617233157157898,1.6196107864379883,1.6186820268630981,1.6136032342910767
1.6053650379180908,1.605143666267395,1.610479712486267,1.6051360368728638,1.6164766550064087,1.6065945625305176,1.6056246757507324,1.6072914600372314,1.608551263809204,1.6072543859481812
1.607609510421753,1.6009557247161865,1.608821153640747,1.6032640933990479,1.6081697940826416,1.6044915914535522,1.6042282581329346,1.6014066934585571,1.6086257696151733,1.605704426765442
1.6055468320846558,1.600085973739624,1.6051008701324463,1.6008528470993042,1.6083903312683105,1.603902816772461,1.6061125993728638,1.604202151298523,1.607516884803772,1.6072192192077637
1.604245901107788,1.5992381572723389,1.6047543287277222,1.6035511493682861,1.6081663370132446,1.6030406951904297,1.6038976907730103,1.6022275686264038,1.6071873903274536,1.6058896780014038
1.6039752960205078,1.5982388257980347,1.6035552024841309,1.6020317077636719,1.6071175336837769,1.6023790836334229,1.60273015499115,1.603721261024475,1.6049052476882935,1.6043164730072021
1.6042571067810059,1.5971440076828003,1.6038635969161987,1.597519040107727,1.6058988571166992,1.6028451919555664,1.6013964414596558,1.6002726554870605,1.6054582595825195,1.602819800376892
1.6018847227096558,1.5970866680145264,1.602169156074524,1.5970178842544556,1.604705810546875,1.6026546955108643,1.5999796390533447,1.5989853143692017,1.6047492027282715,1.6046416759490967
1.6041069030761719,1.5975494384765625,1.6025835275650024,1.5981755256652832,1.6050409078598022,1.6009184122085571,1.6005710363388062,1.6000436544418335,1.6052945852279663,1.6020363569259644
1.6022435426712036,1.5968550443649292,1.6014735698699951,1.6016669273376465,1.603931188583374,1.6006362438201904,1.6012214422225952,1.5996967554092407,1.603461742401123,1.6009178161621094
1.6027597188949585,1.5965758562088013,1.600701093673706,1.6159828901290894,1.6037843227386475,1.602144479751587,1.599358320236206,1.5998071432113647,1.603064775466919,1.6010985374450684
1.6011632680892944,1.5968929529190063,1.6008743047714233,1.5893175601959229,1.6044045686721802,1.598968744277954,1.5986967086791992,1.5995596647262573,1.6030399799346924,1.5995994806289673
1.601989984512329,1.5964586734771729,1.5989611148834229,1.6274982690811157,1.6034280061721802,1.5984830856323242,1.598797082901001,1.5997180938720703,1.6031018495559692,1.5997509956359863
1.6019001007080078,1.5943355560302734,1.5986310243606567,1.7341358661651611,1.6030594110488892,1.5984199047088623,1.5962283611297607,1.5976998805999756,1.6022356748580933,1.598305344581604
1.6014035940170288,1.5961183309555054,1.5992040634155273,1.6035611629486084,1.6032326221466064,1.5980502367019653,1.596172571182251,1.5976201295852661,1.6007652282714844,1.5977519750595093
1.599618911743164,1.5940673351287842,1.5984865427017212,1.61128568649292,1.6035925149917603,1.598252773284912,1.595017433166504,1.598049521446228,1.5990203619003296,1.5984889268875122
1.6010795831680298,1.5941545963287354,1.5980077981948853,1.608364462852478,1.6013672351837158,1.5987458229064941,1.594855785369873,1.5965619087219238,1.5988667011260986,1.5971039533615112
1.5994770526885986,1.594201683998108,1.5965919494628906,1.6039434671401978,1.6014288663864136,1.5967769622802734,1.5967777967453003,1.5953377485275269,1.5985534191131592,1.5936799049377441
1.5991694927215576,1.592039704322815,1.5954034328460693,1.6009118556976318,1.6026009321212769,1.5967679023742676,1.5945969820022583,1.5958456993103027,1.600258469581604,1.593883752822876
1.6008329391479492,1.594027042388916,1.5959045886993408,1.599723219871521,1.6014392375946045,1.5935406684875488,1.5938912630081177,1.5959042310714722,1.597557544708252,1.5978082418441772
1.5998876094818115,1.5921486616134644,1.5958869457244873,1.605119228363037,1.6029466390609741,1.59556245803833,1.5925055742263794,1.5973005294799805,1.5960508584976196,1.5927718877792358
1.5992218255996704,1.5913915634155273,1.5945812463760376,1.6010490655899048,1.6010187864303589,1.589041829109192,1.5904324054718018,1.5933157205581665,1.5964199304580688,1.5975337028503418
1.5996142625808716,1.5902305841445923,1.5958924293518066,1.602535367012024,1.6006758213043213,1.5920414924621582,1.5918339490890503,1.5968114137649536,1.5956153869628906,1.5957865715026855
1.599224328994751,1.5919427871704102,1.594079613685608,1.5966129302978516,1.6005730628967285,1.5936942100524902,1.5908787250518799,1.593412160873413,1.5954501628875732,1.5925211906433105
1.599778652191162,1.5925118923187256,1.5931692123413086,1.5962095260620117,1.5987800359725952,1.588819980621338,1.5890263319015503,1.5924420356750488,1.5939782857894897,1.5913289785385132
1.5993685722351074,1.591561198234558,1.5946176052093506,1.5956730842590332,1.597802996635437,1.5906673669815063,1.589464783668518,1.5945788621902466,1.5958620309829712,1.5883878469467163
1.5990097522735596,1.5912526845932007,1.5915123224258423,1.5977309942245483,1.5990686416625977,1.5922961235046387,1.5898038148880005,1.5931676626205444,1.5969313383102417,1.5933722257614136
1.5976125001907349,1.5888376235961914,1.5947957038879395,1.5982376337051392,1.5986950397491455,1.5900706052780151,1.588600516319275,1.5936295986175537,1.5923329591751099,1.5891242027282715
1.5991108417510986,1.5904990434646606,1.5907862186431885,1.5964150428771973,1.597667932510376,1.595670461654663,1.5844438076019287,1.5902348756790161,1.5959539413452148,1.603035569190979
1.598625659942627,1.5920460224151611,1.593723177909851,1.5989583730697632,1.6005843877792358,1.5908136367797852,1.5814474821090698,1.5936774015426636,1.5876350402832031,1.592830777168274
1.5973634719848633,1.588229775428772,1.5892237424850464,1.596724033355713,1.5976747274398804,1.5878517627716064,1.5915614366531372,1.592576265335083,1.5915157794952393,1.5931872129440308
1.5972914695739746,1.5880768299102783,1.5936933755874634,1.598508358001709,1.596968173980713,1.5918525457382202,1.586704969406128,1.5907409191131592,1.595753788948059,1.5899416208267212
1.5970463752746582,1.5905870199203491,1.5943771600723267,1.5969595909118652,1.5994993448257446,1.585242748260498,1.5842362642288208,1.5897794961929321,1.5920140743255615,1.5919842720031738
1.5988762378692627,1.5885058641433716,1.58695650100708,1.5965393781661987,1.5999139547348022,1.5894124507904053,1.5871676206588745,1.594828724861145,1.5936776399612427,1.5909538269042969
1.5966975688934326,1.5920284986495972,1.585620641708374,1.5970171689987183,1.5978844165802002,1.5878766775131226,1.5832295417785645,1.590003490447998,1.5911855697631836,1.591868281364441
1.5962371826171875,1.5881249904632568,1.587563395500183,1.596995234489441,1.5986429452896118,1.5851547718048096,1.5803731679916382,1.5876812934875488,1.584898591041565,1.5906763076782227
1.5973892211914062,1.5868053436279297,1.5841494798660278,1.5962399244308472,1.5954939126968384,1.5922088623046875,1.5862585306167603,1.5866144895553589,1.5956717729568481,1.5841461420059204
1.5955390930175781,1.5877074003219604,1.5847018957138062,1.5964932441711426,1.5948363542556763,1.5882879495620728,1.589737057685852,1.58963942527771,1.5940625667572021,1.5915043354034424
1.5943629741668701,1.5888971090316772,1.5849636793136597,1.5968514680862427,1.5977898836135864,1.583559274673462,1.5788744688034058,1.589768648147583,1.5912078619003296,1.588792324066162
1.5961469411849976,1.5849394798278809,1.5894535779953003,1.5966987609863281,1.5960134267807007,1.5894389152526855,1.5810542106628418,1.5873326063156128,1.588916540145874,1.5886577367782593
